,datetime_of_scrape,start_date,end_date,length_of_stay,itinerary,price,duration_there,duration_back,total_duration,n_stops_there,n_stops_back,total_stops,airline_there,airline_back,agency
98,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011405--31939,-31435-2-9601-2310021450|9601-2310160335--31939-1-13542-2310170620",805.426,20.25,31.25,51.5,2,1,3,British Airways,Vistara,travelup
164,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-32672-2-9601-2310021525|9601-2310160915--31826,-32348-1-13542-2310161945",1789.998,20.333333333333332,15.0,35.33333333333333,2,1,3,Emirates,Air India,Booking.com
160,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-32672-2-9601-2310021525|9601-2310160335--31939,-32480-1-13542-2310170620",1083.396,20.333333333333332,31.25,51.58333333333333,2,1,3,Emirates,Air India,lastminute.com
161,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-32672-2-9601-2310021525|9601-2310160335--31939-1-13542-2310170645",1121.62,20.333333333333332,31.666666666666668,52.0,2,1,3,Emirates,Air India,lastminute.com
75,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011055--31734,-32672-2-9601-2310021200|9601-2310160335--31939,-32480-1-13542-2310170620",1184.45,20.583333333333332,31.25,51.83333333333333,2,1,3,Turkish Airlines,Air India,Expedia
68,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-32672-2-9601-2310021200|9601-2310160915--31826,-32348-1-13542-2310161945",1789.998,21.416666666666668,15.0,36.41666666666667,2,1,3,Emirates,Air India,Booking.com
269,2023-08-06 1819,2023-10-01,2023-10-16,15,13542-2310011455--31896-2-10957-2310021650|10957-2310162000--31896-1-13542-2310171330,504.2,21.416666666666668,22.0,43.41666666666667,2,1,3,Saudia,Saudia,Trip.com
207,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310012045--32222,-31939-2-9601-2310030205|9601-2310160335--31939-1-13542-2310170645",1184.598,24.833333333333332,31.666666666666668,56.5,2,1,3,Iberia Express,Qatar Airways,GotoGate
219,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310012145--32348,-31435-2-9601-2310030940|9601-2310160335--31939,-32480-1-13542-2310170620",992.25,31.416666666666668,31.25,62.66666666666667,2,1,3,Emirates,Vistara,Expedia
220,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310012145--32348,-31435-2-9601-2310030940|9601-2310160335--31939-1-13542-2310170645",1035.72,31.416666666666668,31.666666666666668,63.083333333333336,2,1,3,Emirates,Vistara,Expedia
173,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011700--31734,-32672-2-9601-2310031200|9601-2310160335--31939,-32480-1-13542-2310170620",986.45,38.5,31.25,69.75,2,1,3,Turkish Airlines,Air India,Expedia
174,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011700--31734,-32672-2-9601-2310031200|9601-2310160335--31939-1-13542-2310170645",1029.92,38.5,31.666666666666668,70.16666666666667,2,1,3,Turkish Airlines,Air India,Expedia
181,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011700--31734,-32672-2-9601-2310031225|9601-2310160335--31939,-32480-1-13542-2310170620",976.984,38.916666666666664,31.25,70.16666666666666,2,1,3,Turkish Airlines,Air India,lastminute.com
182,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011700--31734,-32672-2-9601-2310031225|9601-2310160335--31939-1-13542-2310170645",1015.224,38.916666666666664,31.666666666666668,70.58333333333333,2,1,3,Turkish Airlines,Air India,lastminute.com
194,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011800--32356,-31435-2-9601-2310021450|9601-2310160545--32213,-32348-2-13542-2310161945",823.998,16.333333333333332,18.5,34.83333333333333,2,2,4,easyJet,Vistara,Mytrip
196,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011800--32356,-31435-2-9601-2310021450|9601-2310162100--32213,-32348-2-13542-2310171235",823.598,16.333333333333332,20.083333333333332,36.416666666666664,2,2,4,easyJet,Vistara,Mytrip
88,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011115--32090,-32348,-31826-2-9601-2310020815|9601-2310162310--32672,-31734-2-13542-2310171610",2473.398,16.5,21.5,38.0,2,2,4,Lufthansa,SpiceJet,Booking.com
89,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011115--32090,-32348,-31826-2-9601-2310020815|9601-2310162310--32672,-31734-2-13542-2310181000",2436.598,16.5,39.333333333333336,55.833333333333336,2,2,4,Lufthansa,SpiceJet,Booking.com
10,2023-08-06 1819,2023-10-01,2023-10-16,15,13554-2310011125--32213-2-9601-2310020850|9601-2310162100--32213-2-13554-2310171505,986.574,16.916666666666668,22.583333333333332,39.5,2,2,4,Turkish Airlines,IndiGo,IndiGo
9,2023-08-06 1819,2023-10-01,2023-10-16,15,13554-2310011125--32213-2-9601-2310020850|9601-2310160920--32213-2-13554-2310171505,990.574,16.916666666666668,34.25,51.16666666666667,2,2,4,Turkish Airlines,IndiGo,IndiGo
8,2023-08-06 1819,2023-10-01,2023-10-16,15,13554-2310011125--32213-2-9601-2310020850|9601-2310160545--32213-2-13554-2310171505,1140.574,16.916666666666668,37.833333333333336,54.75,2,2,4,Turkish Airlines,IndiGo,IndiGo
7,2023-08-06 1819,2023-10-01,2023-10-16,15,13554-2310011125--32213-2-9601-2310020850|9601-2310160530--32213-2-13554-2310171505,1013.574,16.916666666666668,38.083333333333336,55.0,2,2,4,Turkish Airlines,IndiGo,IndiGo
85,2023-08-06 1819,2023-10-01,2023-10-16,15,13542-2310011055--32213-2-9601-2310020850|9601-2310162100--32213-2-13542-2310171610,933.574,17.416666666666668,23.666666666666668,41.083333333333336,2,2,4,Turkish Airlines,IndiGo,IndiGo
84,2023-08-06 1819,2023-10-01,2023-10-16,15,13542-2310011055--32213-2-9601-2310020850|9601-2310160920--32213-2-13542-2310171610,937.574,17.416666666666668,35.333333333333336,52.75,2,2,4,Turkish Airlines,IndiGo,IndiGo
83,2023-08-06 1819,2023-10-01,2023-10-16,15,13542-2310011055--32213-2-9601-2310020850|9601-2310160545--32213-2-13542-2310171610,1087.574,17.416666666666668,38.916666666666664,56.33333333333333,2,2,4,Turkish Airlines,IndiGo,IndiGo
82,2023-08-06 1819,2023-10-01,2023-10-16,15,13542-2310011055--32213-2-9601-2310020850|9601-2310160530--32213-2-13542-2310171610,960.574,17.416666666666668,39.166666666666664,56.58333333333333,2,2,4,Turkish Airlines,IndiGo,IndiGo
61,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-32672-2-9601-2310020820|9601-2310160645--32672,-32348-2-13542-2310161945",1239.398,17.75,17.5,35.25,2,2,4,Emirates,Air India,GotoGate
66,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-32672-2-9601-2310020820|9601-2310162310--32672,-32348-2-13542-2310171235",1239.598,17.75,17.916666666666668,35.66666666666667,2,2,4,Emirates,Air India,GotoGate
64,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-32672-2-9601-2310020820|9601-2310161620--32672,-32348-2-13542-2310170720",1239.598,17.75,19.5,37.25,2,2,4,Emirates,Air India,GotoGate
65,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-32672-2-9601-2310020820|9601-2310162310--32672,-31734-2-13542-2310171610",1240.198,17.75,21.5,39.25,2,2,4,Emirates,Air India,Booking.com
59,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-31435-2-9601-2310020940|9601-2310162310--32672,-32090-2-13542-2310171005",1191.45,19.083333333333332,15.416666666666666,34.5,2,2,4,Emirates,Vistara,Expedia
49,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-31435-2-9601-2310020940|9601-2310160645--32672,-32348-2-13542-2310161945",1009.314,19.083333333333332,17.5,36.58333333333333,2,2,4,Emirates,Vistara,travelup
60,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-31435-2-9601-2310020940|9601-2310162310--32672,-32348-2-13542-2310171235",1009.314,19.083333333333332,17.916666666666668,37.0,2,2,4,Emirates,Vistara,travelup
56,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-31435-2-9601-2310020940|9601-2310161620--32672,-32348-2-13542-2310170720",1009.314,19.083333333333332,19.5,38.58333333333333,2,2,4,Emirates,Vistara,travelup
55,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-31435-2-9601-2310020940|9601-2310161525--31435,-32348-2-13542-2310170720",904.57,19.083333333333332,20.416666666666668,39.5,2,2,4,Emirates,Vistara,GetAFlight
57,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-31435-2-9601-2310020940|9601-2310162310--32672,-31734-2-13542-2310171610",1034.91,19.083333333333332,21.5,40.58333333333333,2,2,4,Emirates,Vistara,Expedia
53,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-31435-2-9601-2310020940|9601-2310161015--31435,-32348-2-13542-2310170720",892.632,19.083333333333332,25.583333333333332,44.666666666666664,2,2,4,Emirates,Vistara,travelup
51,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-31435-2-9601-2310020940|9601-2310160855--32672,-32090-2-13542-2310171005",940.5,19.083333333333332,29.666666666666668,48.75,2,2,4,Emirates,Vistara,Expedia
50,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-31435-2-9601-2310020940|9601-2310160855--32672,-31734-2-13542-2310171610",997.11,19.083333333333332,35.75,54.83333333333333,2,2,4,Emirates,Vistara,Expedia
58,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-31435-2-9601-2310020940|9601-2310162310--32672,-31734-2-13542-2310181000",997.11,19.083333333333332,39.333333333333336,58.41666666666667,2,2,4,Emirates,Vistara,Expedia
142,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-31435-2-9601-2310021450|9601-2310160645--32672,-32348-2-13542-2310161945",979.494,19.75,17.5,37.25,2,2,4,Emirates,Vistara,travelup
152,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-31435-2-9601-2310021450|9601-2310162310--32672,-32348-2-13542-2310171235",979.494,19.75,17.916666666666668,37.66666666666667,2,2,4,Emirates,Vistara,travelup
149,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-31435-2-9601-2310021450|9601-2310161620--32672,-32348-2-13542-2310170720",979.494,19.75,19.5,39.25,2,2,4,Emirates,Vistara,travelup
148,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-31435-2-9601-2310021450|9601-2310161525--31435,-32348-2-13542-2310170720",874.57,19.75,20.416666666666668,40.16666666666667,2,2,4,Emirates,Vistara,GetAFlight
150,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-31435-2-9601-2310021450|9601-2310162310--32672,-31734-2-13542-2310171610",1034.91,19.75,21.5,41.25,2,2,4,Emirates,Vistara,Expedia
146,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-31435-2-9601-2310021450|9601-2310161015--31435,-32348-2-13542-2310170720",861.712,19.75,25.583333333333332,45.33333333333333,2,2,4,Emirates,Vistara,travelup
144,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-31435-2-9601-2310021450|9601-2310160855--32672,-32090-2-13542-2310171005",940.5,19.75,29.666666666666668,49.41666666666667,2,2,4,Emirates,Vistara,Expedia
143,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-31435-2-9601-2310021450|9601-2310160855--32672,-31734-2-13542-2310171610",997.11,19.75,35.75,55.5,2,2,4,Emirates,Vistara,Expedia
151,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-31435-2-9601-2310021450|9601-2310162310--32672,-31734-2-13542-2310181000",997.11,19.75,39.333333333333336,59.083333333333336,2,2,4,Emirates,Vistara,Expedia
235,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310012145--32348,-32672-2-9601-2310022225|9601-2310160645--32672,-32348-2-13542-2310161945",1079.998,20.166666666666668,17.5,37.66666666666667,2,2,4,Emirates,Air India,GotoGate
245,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310012145--32348,-32672-2-9601-2310022225|9601-2310162310--32672,-32348-2-13542-2310171235",1080.198,20.166666666666668,17.916666666666668,38.083333333333336,2,2,4,Emirates,Air India,GotoGate
242,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310012145--32348,-32672-2-9601-2310022225|9601-2310161620--32672,-32348-2-13542-2310170720",1080.198,20.166666666666668,19.5,39.66666666666667,2,2,4,Emirates,Air India,GotoGate
241,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310012145--32348,-32672-2-9601-2310022225|9601-2310161525--31435,-32348-2-13542-2310170720",1486.07,20.166666666666668,20.416666666666668,40.583333333333336,2,2,4,Emirates,Air India,Travel Junction
18,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310010900--31939,-31435-2-9601-2310020940|9601-2310160335--31939,-32222-2-13542-2310162000",1074.798,20.166666666666668,20.916666666666668,41.083333333333336,2,2,4,Qatar Airways,Vistara,GotoGate
27,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310010900--31939,-31435-2-9601-2310020940|9601-2310162310--32672,-31734-2-13542-2310171610",955.504,20.166666666666668,21.5,41.66666666666667,2,2,4,Qatar Airways,Vistara,lastminute.com
24,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310010900--31939,-31435-2-9601-2310020940|9601-2310161015--31435,-32348-2-13542-2310170720",899.6,20.166666666666668,25.583333333333332,45.75,2,2,4,Qatar Airways,Vistara,lastminute.com
21,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310010900--31939,-31435-2-9601-2310020940|9601-2310160855--32672,-31734-2-13542-2310171610",917.71,20.166666666666668,35.75,55.91666666666667,2,2,4,Qatar Airways,Vistara,lastminute.com
28,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310010900--31939,-31435-2-9601-2310020940|9601-2310162310--32672,-31734-2-13542-2310181000",917.71,20.166666666666668,39.333333333333336,59.5,2,2,4,Qatar Airways,Vistara,lastminute.com
26,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310010900--31939,-31435-2-9601-2310020940|9601-2310161525--31435,-31939-2-13542-2310180620",831.104,20.166666666666668,43.416666666666664,63.58333333333333,2,2,4,Qatar Airways,Vistara,travelup
23,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310010900--31939,-31435-2-9601-2310020940|9601-2310161015--31435,-31939-2-13542-2310180620",716.68,20.166666666666668,48.583333333333336,68.75,2,2,4,Qatar Airways,Vistara,travelup
104,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011405--31939,-31435-2-9601-2310021450|9601-2310162310--32672,-31734-2-13542-2310171610",953.704,20.25,21.5,41.75,2,2,4,British Airways,Vistara,lastminute.com
101,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011405--31939,-31435-2-9601-2310021450|9601-2310161015--31435,-32348-2-13542-2310170720",897.798,20.25,25.583333333333332,45.83333333333333,2,2,4,British Airways,Vistara,lastminute.com
90,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011115--32090,-32672-2-9601-2310021200|9601-2310160645--32672,-32090-2-13542-2310171005",1211.598,20.25,31.833333333333332,52.08333333333333,2,2,4,Lufthansa,Air India,travelup
99,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011405--31939,-31435-2-9601-2310021450|9601-2310160855--32672,-31734-2-13542-2310171610",915.91,20.25,35.75,56.0,2,2,4,British Airways,Vistara,lastminute.com
105,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011405--31939,-31435-2-9601-2310021450|9601-2310162310--32672,-31734-2-13542-2310181000",915.91,20.25,39.333333333333336,59.583333333333336,2,2,4,British Airways,Vistara,lastminute.com
103,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011405--31939,-31435-2-9601-2310021450|9601-2310161525--31435,-31939-2-13542-2310180620",829.306,20.25,43.416666666666664,63.666666666666664,2,2,4,British Airways,Vistara,travelup
100,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011405--31939,-31435-2-9601-2310021450|9601-2310161015--31435,-31939-2-13542-2310180620",714.88,20.25,48.583333333333336,68.83333333333334,2,2,4,British Airways,Vistara,travelup
162,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-32672-2-9601-2310021525|9601-2310160645--32672,-32348-2-13542-2310161945",1079.998,20.333333333333332,17.5,37.83333333333333,2,2,4,Emirates,Air India,GotoGate
172,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-32672-2-9601-2310021525|9601-2310162310--32672,-32348-2-13542-2310171235",1080.198,20.333333333333332,17.916666666666668,38.25,2,2,4,Emirates,Air India,GotoGate
169,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-32672-2-9601-2310021525|9601-2310161620--32672,-32348-2-13542-2310170720",1080.198,20.333333333333332,19.5,39.83333333333333,2,2,4,Emirates,Air India,GotoGate
168,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-32672-2-9601-2310021525|9601-2310161525--31435,-32348-2-13542-2310170720",1486.07,20.333333333333332,20.416666666666668,40.75,2,2,4,Emirates,Air India,Travel Junction
170,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-32672-2-9601-2310021525|9601-2310162310--32672,-31734-2-13542-2310171610",1112.998,20.333333333333332,21.5,41.83333333333333,2,2,4,Emirates,Air India,Booking.com
166,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-32672-2-9601-2310021525|9601-2310161015--31435,-32348-2-13542-2310170720",979.494,20.333333333333332,25.583333333333332,45.916666666666664,2,2,4,Emirates,Air India,travelup
163,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-32672-2-9601-2310021525|9601-2310160855--32672,-31734-2-13542-2310171610",1086.858,20.333333333333332,35.75,56.08333333333333,2,2,4,Emirates,Air India,lastminute.com
171,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-32672-2-9601-2310021525|9601-2310162310--32672,-31734-2-13542-2310181000",1076.198,20.333333333333332,39.333333333333336,59.66666666666667,2,2,4,Emirates,Air India,Booking.com
165,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011435--32348,-32672-2-9601-2310021525|9601-2310161015--31435,-31939-2-13542-2310180620",1115.702,20.333333333333332,48.583333333333336,68.91666666666667,2,2,4,Emirates,Air India,lastminute.com
80,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011055--31734,-32672-2-9601-2310021200|9601-2310162310--32672,-31734-2-13542-2310171610",1187.598,20.583333333333332,21.5,42.08333333333333,2,2,4,Turkish Airlines,Air India,GotoGate
79,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011055--31734,-32672-2-9601-2310021200|9601-2310161525--31435,-32090-2-13542-2310171005",1161.05,20.583333333333332,23.166666666666668,43.75,2,2,4,Turkish Airlines,Air India,Expedia
78,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011055--31734,-32672-2-9601-2310021200|9601-2310161015--31435,-32348-2-13542-2310170720",1173.51,20.583333333333332,25.583333333333332,46.166666666666664,2,2,4,Turkish Airlines,Air India,Expedia
77,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011055--31734,-32672-2-9601-2310021200|9601-2310161015--31435,-32090-2-13542-2310171005",1108.55,20.583333333333332,28.333333333333332,48.916666666666664,2,2,4,Turkish Airlines,Air India,Expedia
76,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011055--31734,-32672-2-9601-2310021200|9601-2310160855--32672,-31734-2-13542-2310171610",1136.77,20.583333333333332,35.75,56.33333333333333,2,2,4,Turkish Airlines,Air India,Expedia
81,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011055--31734,-32672-2-9601-2310021200|9601-2310162310--32672,-31734-2-13542-2310181000",1123.998,20.583333333333332,39.333333333333336,59.91666666666667,2,2,4,Turkish Airlines,Air India,GotoGate
67,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-32672-2-9601-2310021200|9601-2310160645--32672,-32348-2-13542-2310161945",1110.398,21.416666666666668,17.5,38.91666666666667,2,2,4,Emirates,Air India,GotoGate
74,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-32672-2-9601-2310021200|9601-2310162310--32672,-32348-2-13542-2310171235",1110.598,21.416666666666668,17.916666666666668,39.333333333333336,2,2,4,Emirates,Air India,GotoGate
72,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-32672-2-9601-2310021200|9601-2310161620--32672,-32348-2-13542-2310170720",1110.598,21.416666666666668,19.5,40.91666666666667,2,2,4,Emirates,Air India,GotoGate
71,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-32672-2-9601-2310021200|9601-2310161525--31435,-32348-2-13542-2310170720",1646.07,21.416666666666668,20.416666666666668,41.833333333333336,2,2,4,Emirates,Air India,Travel Junction
69,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-32672-2-9601-2310021200|9601-2310161015--31435,-32348-2-13542-2310170720",1009.314,21.416666666666668,25.583333333333332,47.0,2,2,4,Emirates,Air India,travelup
73,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310011005--32348,-32672-2-9601-2310021200|9601-2310162310--32672,-31734-2-13542-2310181000",1076.198,21.416666666666668,39.333333333333336,60.75,2,2,4,Emirates,Air India,Booking.com
6,2023-08-06 1819,2023-10-01,2023-10-16,15,13554-2310010645--32213-2-9601-2310020850|9601-2310162100--32213-2-13554-2310171505,986.574,21.583333333333332,22.583333333333332,44.166666666666664,2,2,4,Turkish Airlines,IndiGo,IndiGo
5,2023-08-06 1819,2023-10-01,2023-10-16,15,13554-2310010645--32213-2-9601-2310020850|9601-2310160920--32213-2-13554-2310171505,990.574,21.583333333333332,34.25,55.83333333333333,2,2,4,Turkish Airlines,IndiGo,IndiGo
4,2023-08-06 1819,2023-10-01,2023-10-16,15,13554-2310010645--32213-2-9601-2310020850|9601-2310160545--32213-2-13554-2310171505,1140.574,21.583333333333332,37.833333333333336,59.41666666666667,2,2,4,Turkish Airlines,IndiGo,IndiGo
3,2023-08-06 1819,2023-10-01,2023-10-16,15,13554-2310010645--32213-2-9601-2310020850|9601-2310160530--32213-2-13554-2310171505,1013.574,21.583333333333332,38.083333333333336,59.66666666666667,2,2,4,Turkish Airlines,IndiGo,IndiGo
206,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310012045--32222,-31939-2-9601-2310030205|9601-2310160335--31939,-32222-2-13542-2310162000",1406.198,24.833333333333332,20.916666666666668,45.75,2,2,4,Iberia Express,Qatar Airways,GotoGate
209,2023-08-06 1819,2023-10-01,2023-10-16,15,"13542-2310012045--32222,-31939-2-9601-2310030205|9601-2310162310--32672,-31734-2-13542-2310171610",1401.798,24.833333333333332,21.5,46.33333333333333,2,2,4,Iberia Express,Qatar Airways,Booking.com
